"

Byram's Ford (mo026)"
"

Cape Girardeau

(mo020)"
"

Carthage (mo002)"
"

Clark's Mill (mo017)"
"

Dry Wood Creek

(mo005)"
"

Fort Davidson (mo021)"
"

Fredericktown (mo007)"
"

Glasgow (mo022)"
"

Hartville (mo019)"
"

Independence (mo025)"
"

Independence (mo014)"
"

Kirksville (mo013)"
"

Lexington (mo006)"
"

Lexington (mo023)"
"

Liberty (mo003)"
"

Little Blue River

(mo024)"
"

Lone Jack (mo015)"
"

Marmiton River (mo028)"
"

Mt. Zion Church (mo010)"
"

New Madrid/Island

10 (mo012)"
"

Newtonia (mo029)"
"

Newtonia (mo016)"
"

Roan's Tan Yard

(mo011)"
"

Springfield (mo008)"
"

Springfield (mo018)"
"

Westport (mo027)"
"

Wilson's Creek

(mo004)"
"

Glorieta Pass (nm002)"
"

Valverde (nm001)"
"

Albemarle Sound

(nc013)"
"

Averasborough (nc019)"
"

Bentonville (nc020)"
"

Fort Anderson (nc010)"
"

Fort Fisher (nc014)"
"

Fort Fisher (nc015)"
"

Fort Macon (nc004)"
"

Goldsborough Bridge

(nc009)"
"

Hatteras Inlet

Batteries (nc001)"
"

Kinston (nc007)"
"

Monroe's Cross

Roads (nc018)"
"

New Berne (nc003)"
"

Plymouth (nc012)"
"

Roanoke Island

(nc002)"
"

South Mills (nc005)"
"

Tranter's Creek

(nc006)"
"

Washington (nc011)"
"

White Hall

(nc008)"
"

Wilmington (nc016)"
"

Wyse Fork (nc017)"
"

Big Mound (nd001)"
"

Dead Buffalo Lake

(nd002)"
"

Killdeer Mountain

(nd005)"
"

Stony Lake (nd003)"
"

Whitestone Hill

(nd004)"
"

Buffington Island

(oh001)"
"

Salineville (oh002)"
"

Cabin Creek (ok006)"
"

Chustenahlah (ok003)"
"

Chusto-Talasah

(ok002)"
"

Honey Springs (ok007)"
"

Middle Boggy Depot

(ok005)"
"

Old Fort Wayne

(ok004)"
"

Round Mountain

(ok001)"
"

Gettysburg (pa002)"
"

Hanover (pa001)"
"

Charleston Harbor

(sc004)"
"

Charleston Harbor

(sc009)"
"

Fort Sumter (sc001)"
"

Fort Sumter (sc008)"
"

Fort Wagner (sc005)"
"

Fort Wagner, Morris

Is (sc007)"
"

Grimball's Landing

(sc006)"
"

Honey Hill (sc010)"
"

Rivers' Bridge

(sc011)"
"

Secessionville

(sc002)"
"

Simmon's Bluff

(sc003)"
"

Bean's Station

(tn026)"
"

Blountsville (tn019)"
"

Blue Springs (tn020)"
"

Brentwood (tn015)"
"

Bull's Gap (tn033)"
"

Campbell's Station

(tn023)"
"

Chattanooga (tn018)"
"

Chattanooga (tn005)"
"

Chattanooga (tn024)"
"

Collierville (tn022)"
"

Columbia (tn034)"
"

Dandridge (tn028)"
"

Dover (tn012)"
"

Fair Garden (tn029)"
"

Fort Donelson (tn002)"
"

Fort Henry (tn001)"
"

Fort Pillow (tn030)"
"

Fort Sanders (tn025)"
"
Franklin (tn016)"
"

Franklin (tn036)"
"

Hartsville (tn008)"
"

Hatchie's Bridge

(tn007)"
"

Hoover's Gap (tn017)"
"

Jackson (tn009)"
"

Johnsonville (tn032)"
"

Memphis (tn031)"
"

Memphis (tn004)"
"

Mossy Creek (tn027)"
"

Murfreesborough

(tn037)"
"

Murfreesborough

(tn006)"
"

Nashville (tn038)"
"

Parker's Cross

Roads (tn011)"
"

Shiloh (tn003)"
"

Spring Hill (tn035)"
"

Stones River (tn010)"
"

Thompson's Station

(tn013)"
"

Vaught's Hill (tn014)"
"

Wauhatchie (tn021)"
"

Galveston (tx002)"
"

Galveston (tx003)"
"

Palmeto Ranch (tx005)"
"

Sabine Pass (tx001)"
"

Sabine Pass II

(tx006)"
"

Aldie (va036)"
"

Amelia Springs

(va091)"
"

Appomattox Courthouse

(va097)"
"

Appomattox Station

(va096)"
"

Aquia Creek (va002)"
"

Auburn (va039)"
"

Auburn (va041)"
"

Ball's Bluff (va006)"
"

Beaver Dam Creek

(va016)"
"

Berryville (va118)"
"

Big Bethel (va003)"
"

Blackburn's Ford

(va004)"
"

Boydton Plank Road

(va079)"
"

Brandy Station

(va035)"
"

Bristoe Station

(va040)"
"

Buckland Mills

(va042)"
"

Cedar Creek (va122)"
"

Cedar Mountain

(va022)"
"

Chaffin's Farm/New Market Heights (va075)"
"

Chancellorsville

(va032)"
"

Chantilly (va027)"
"

Chester Station

(va051)"
"

Cloyd's Mountain

(va049)"
"

Cockpit Point (va100)"
"

Cold Harbor (va062)"
"

Cool Spring (va114)"
"

Cove Mountain (va109)"
"

Crater (va070)"
"

Cross Keys (va105)"
"

Cumberland Church

(va094)"
"

Darbytown and New

Market (va077)"
"

Darbytown Road

(va078)"
"

Deep Bottom I (va069)"
"

Deep Bottom II

(va071)"
"

Dinwiddie Court

House (va086)"
"

Dranesville (va007)"
"

Drewry's Bluff

(va012)"
"

Eltham's Landing

(va011)"
"

Fair Oaks &

Darbytown Road (va080)"
"

Fisher's Hill (va120)"
"

Five Forks (va088)"
"

Fort Stedman (va084)"
"

Fredericksburg

(va028)"
"

Fredericksburg

II (va034)"
"

Front Royal (va103)"
"

Gaines' Mill (va017)"
"

Garnett's &

Golding's Farm (va018)"
"

Glendale/White Oak Swamp (va020)"
"

Globe Tavern (va072)"
"

Guard Hill (va117)"
"

Hampton Roads (va008)"
"

Hanover Courthouse

(va013)"
"

Hatcher's Run (va083)"
"

Haw's Shop (va058)"
"

High Bridge (va095)"
"

Jerusalem Plank

Road (va065)"
"

Kelly's Ford (va029)"
"

Kernstown I (va101)"
"

Kernstown II (va116)"
"

Lewis's Farm (va085)"
"

Lynchburg (va064)"
"

Malvern Hill (va021)"
"

Manassas I (va005)"
"

Manassas II (va026)"
"

Manassas Gap (va108)"
"

Manassas Station

Ops. (va024)"
"

Marion (va081)"
"

McDowell (va102)"
"

Middleburg (va037)"
"

Mine Run (va044)"
"

Morton's Ford (va045)"
"

Namozine Church

(va124)"
"

New Market (va110)"
"

North Anna (va055)"
"

Oak Grove (va015)"
"

Old Church (va059)"
"

Opequon (va119)"
"

Peebles' Farm (va074)"
"

Petersburg (va098)"
"

Petersburg (va063)"
"

Petersburg (va089)"
"

Piedmont (va111)"
"

Port Republic (va106)"
"

Port Walthall Junction

(va047)"
"

Proctor's Creek

(va053)"
"

Rappahannock Station

(va023)"
"

Rappahannock Station

(va043)"
"

Ream's Station

(va068)"
"

Ream's Station

(va073)"
"

Rice's Station

(va092)"
"

Rutherford's Farm

(va115)"
"

Saint Mary's Church

(va066)"
"

Salem Church (va033)"
"

Saltville (va082)"
"

Saltville (va076)"
"

Sappony Church

(va067)"
"

Savage's Station

(va019)"
"

Sailor's Creek

(va093)"
"

Seven Pines (va014)"
"

Sewell's Point

(va001)"
"

Spotsylvania Court

House (va048)"
"

Staunton River

Bridge (va113)"
"

Suffolk / Hill's

Point (va031)"
"

Suffolk /Norfleet

House (va030)"
"

Sutherland's Station

(va090)"
"

Swift Creek (va050)"
"

Thoroughfare Gap

(va025)"
"

Tom's Brook (va121)"
"

Totopotomy Ck/Bethesda

Ch (va057)"
"

Trevilian Station

(va099)"
"

Upperville (va038)"
"

Walkerton (va125)"
"

Ware Bottom Church

(va054)"
"

Waynesboro (va123)"
"

White Oak Road

(va087)"
"

Wilderness (va046)"
"

Williamsburg (va010)"
"

Wilson's Wharf

(va056)"
"

Winchester I (va104)"
"

Winchester II (va107)"
"

Yellow Tavern (va052)"
"

Yorktown (va009)"
"

Camp Alleghany

(wv008)"
"

Carnifex Ferry

(wv006)"
"

Cheat Mountain

(wv005)"
"

Droop Mountain

(wv012)"
"

Greenbrier River

(wv007)"
"

Harpers Ferry (wv010)"
"

Hoke's Run (wv002)"
"

Kessler's Cross

Lanes (wv004)"
"

Moorefield (wv013)"
"

Philippi (wv001)"
"

Princeton Courthouse (wv009)"
"

Rich Mountain (wv003)"
"

Shepherdstown (wv016)"
"

Smithfield Crossing

(wv015)"
"

Summit Point (wv014)"
